Customer ID,Churn Category
6080-TCMYC,0
5599-HVLTW,0
1421-HCERK,0
3813-DHBBB,0
7488-MXJIV,0
2642-DTVCO,0
3896-RCYYE,0
3034-ZBEQN,0
5197-LQXXH,0
7789-HKSBS,0
0386-CWRGM,0
3873-WOSBC,0
5175-AOBHI,0
2495-INZWQ,0
5240-IJOQT,0
9577-WJVCQ,0
9699-UBQFS,0
8859-AXJZP,0
7858-GTZSP,0
4680-KUTAJ,0
4893-GYUJU,0
1080-BWSYE,0
3143-JQEGI,0
6786-OBWQR,0
6693-FRIRW,0
9689-PTNPG,0
7315-WYOAW,0
5027-XWQHA,0
8849-PRIQJ,0
4791-QRGMF,0
8250-ZNGGW,0
3096-YXENJ,0
8985-OOPOS,0
0196-VULGZ,0
0795-XCCTE,0
5346-BZCHP,0
4707-MAXGU,0
5260-UMPWX,0
3717-FDJFU,0
9033-EOXWV,0
0562-HKHML,0
9591-YVTEB,0
6500-JVEGC,0
5495-GPSRW,0
2832-SCUCO,0
4654-GGUII,0
0292-WEGCH,0
6923-JHPMP,0
7629-WIXZF,0
9625-QSTYE,0
1184-PJVDB,0
6919-ELBGL,0
2612-RRIDN,0
1583-IHQZE,0
2478-EEWWM,0
0310-MVLET,0
6447-GORXK,0
7718-RXDGG,0
4763-PGDPO,0
7622-NXQZR,0
1565-RHDJD,0
9917-KWRBE,0
8263-JQAIK,0
5173-ZXXXL,0
8884-ADFVN,0
2754-VDLTR,0
5307-UVGNB,0
3722-WPXTK,0
3786-WOVKF,0
7781-HVGMK,0
3908-BLSYF,0
1670-SVOWZ,0
0572-ZJKLT,0
1813-JLKWR,0
8778-LMWTJ,0
4837-PZTIC,0
2669-QVCRG,0
1353-LJWEM,0
0875-CABNR,0
1465-LNTLJ,0
7795-CFOCW,0
5956-YHHRX,0
3345-JHUEO,0
6925-BAYGL,0
9643-AVVWI,0
4611-ANLQC,0
2603-HVKCG,0
1393-IMKZG,0
4584-LBNMK,0
9860-LISIZ,0
5419-CONWX,0
5803-NQJZO,0
0219-QAERP,0
2460-NGXBJ,0
9430-NKQLY,0
3891-NLXJB,0
9600-UDOPK,0
0256-LTHVJ,0
7018-FPXHH,0
7952-OBOYL,0
8259-DZLIZ,0
2815-CPTUL,0
1226-JZNKR,0
6121-TNHBO,0
9798-DRYDS,0
3096-IZETN,0
2812-ENYMO,0
1791-PQHBB,0
2883-ILGWO,0
5868-YWPDW,0
1635-FJFCC,0
4910-AQFFX,0
3351-NQLDI,0
5686-CMAWK,0
6516-NKQBO,0
5424-RLQLC,0
3374-PZLXD,0
7794-JASDG,0
1202-KKGFU,0
9220-ZNKJI,0
2476-YGEFM,0
0362-RAOQO,0
8661-BOYNW,0
6794-HKIAJ,0
0195-IESCP,0
4106-HADHQ,0
2888-ADFAO,0
4873-ILOLJ,0
4232-JGKIY,0
8908-NMQTX,0
6040-CGACY,0
8198-RKSZG,0
8552-OBVRU,0
0673-IGUQO,0
1987-AUELQ,0
3594-BDSOA,0
5071-FBJFS,0
7765-LWVVH,0
1293-BSEUN,0
7037-MTYVW,0
4587-VVTOX,0
7716-YTYHG,0
7649-PHJVR,0
7855-DIWPO,0
8197-BFWVU,0
